SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,HOME_AWAY,POINTS_THRESHOLD,REBOUNDS_THRESHOLD,BLOCKS_THRESHOLD,ASSISTS_THRESHOLD,ROLLING_PTS_AVG,ROLLING_REB_AVG,ROLLING_AST_AVG
22024,1628969,0022400122,"OCT 30, 2024",NYK @ MIA,W,40,6,16,0.375,4,11,0.364,1,2,0.5,1,2,3,6,2,2,1,2,17,10,1,Mikal Bridges,Away,1,0,1,1,14.8,3.6,3.4
22024,1628969,0022400106,"OCT 28, 2024",NYK vs. CLE,L,40,9,15,0.6,1,4,0.25,0,0,0.0,4,2,6,3,2,1,2,4,19,-14,1,Mikal Bridges,Home,1,1,1,1,15.2,4.2,3.4
22024,1628969,0022400081,"OCT 25, 2024",NYK vs. IND,W,33,8,12,0.667,2,3,0.667,3,4,0.75,1,0,1,5,1,0,1,4,21,13,1,Mikal Bridges,Home,1,0,0,1,17.4,4.0,3.4
22024,1628969,0022400061,"OCT 22, 2024",NYK @ BOS,L,35,7,13,0.538,2,7,0.286,0,1,0.0,0,0,0,2,0,0,1,0,16,-33,1,Mikal Bridges,Away,1,0,0,0,17.6,3.4,3.8
22024,1628970,0022400469,"JAN 03, 2025",CHA @ DET,L,39,5,16,0.313,3,7,0.429,7,9,0.778,0,9,9,5,2,1,6,2,20,-3,1,Miles Bridges,Away,1,1,1,1,0.0,0.0,0.0
22024,1628970,0022400442,"DEC 30, 2024",CHA vs. CHI,L,36,13,32,0.406,2,13,0.154,3,3,1.0,1,11,12,8,0,0,3,2,31,2,1,Miles Bridges,Home,1,1,0,1,0.0,0.0,0.0
22024,1628970,0022400428,"DEC 28, 2024",CHA vs. OKC,L,38,5,16,0.313,1,8,0.125,8,8,1.0,1,9,10,6,1,2,3,1,19,-3,1,Miles Bridges,Home,1,1,1,1,0.0,0.0,0.0
22024,1628970,0022400412,"DEC 26, 2024",CHA @ WAS,L,34,8,17,0.471,4,9,0.444,2,2,1.0,1,13,14,6,1,2,2,0,22,1,1,Miles Bridges,Away,1,1,1,1,0.0,0.0,0.0
22024,1628970,0022400391,"DEC 23, 2024",CHA vs. HOU,L,29,9,17,0.529,2,6,0.333,4,4,1.0,0,8,8,3,1,0,2,0,24,-7,1,Miles Bridges,Home,1,1,0,1,23.2,10.6,5.6
22024,1628970,0022400373,"DEC 20, 2024",CHA @ PHI,L,29,4,13,0.308,1,7,0.143,6,6,1.0,1,6,7,1,1,2,5,2,15,-19,1,Miles Bridges,Away,1,1,1,0,22.2,10.2,4.8
22024,1628970,0022400362,"DEC 19, 2024",CHA @ WAS,L,32,7,16,0.438,0,4,0.0,2,3,0.667,1,7,8,3,0,0,2,2,16,-7,1,Miles Bridges,Away,1,1,0,1,19.2,9.4,3.8
22024,1628970,0022401222,"DEC 16, 2024",CHA vs. PHI,L,28,10,19,0.526,2,8,0.25,2,3,0.667,1,5,6,4,0,0,3,1,24,2,1,Miles Bridges,Home,1,1,0,1,20.2,8.6,3.4
22024,1628970,0022401212,"DEC 13, 2024",CHA @ CHI,L,25,5,16,0.313,0,6,0.0,4,4,1.0,3,6,9,4,0,1,0,2,14,-1,1,Miles Bridges,Away,1,1,1,1,18.6,7.6,3.0
22024,1628970,0022400022,"NOV 19, 2024",CHA @ BKN,L,33,8,14,0.571,5,9,0.556,0,0,0.0,0,3,3,2,0,0,1,1,21,-15,1,Miles Bridges,Away,1,0,0,0,18.0,6.6,2.8
22024,1628970,0022400236,"NOV 17, 2024",CHA @ CLE,L,27,7,15,0.467,4,8,0.5,1,1,1.0,1,7,8,8,2,1,0,2,19,-15,1,Miles Bridges,Away,1,1,1,1,18.8,6.8,4.2
22024,1628970,0022400229,"NOV 16, 2024",CHA vs. MIL,W,27,7,15,0.467,3,7,0.429,2,2,1.0,2,5,7,3,1,0,1,0,19,4,1,Miles Bridges,Home,1,1,0,1,19.4,6.6,4.2
22024,1628970,0022400169,"NOV 06, 2024",CHA vs. DET,W,35,8,14,0.571,2,3,0.667,9,9,1.0,1,6,7,2,0,0,0,3,27,6,1,Miles Bridges,Home,1,1,0,0,20.0,6.8,3.8
22024,1628970,0022400162,"NOV 04, 2024",CHA @ MIN,L,25,4,13,0.308,1,6,0.167,1,2,0.5,1,5,6,4,0,0,1,1,10,-10,1,Miles Bridges,Away,1,1,0,1,19.2,6.2,3.8
22024,1628970,0022400141,"NOV 02, 2024",CHA vs. BOS,L,31,2,6,0.333,1,2,0.5,1,2,0.5,0,8,8,5,2,0,3,1,6,-4,1,Miles Bridges,Home,0,1,0,1,16.2,7.2,4.4
22024,1628970,0022400132,"NOV 01, 2024",CHA vs. BOS,L,31,5,16,0.313,2,10,0.2,2,3,0.667,0,7,7,3,1,0,1,1,14,-12,1,Miles Bridges,Home,1,1,0,1,15.2,7.0,3.4
22024,1628970,0022400117,"OCT 30, 2024",CHA vs. TOR,W,24,2,11,0.182,1,7,0.143,2,2,1.0,0,3,3,2,0,1,2,0,7,-12,1,Miles Bridges,Home,0,0,1,0,12.8,6.2,3.2
22024,1628970,0022400088,"OCT 26, 2024",CHA vs. MIA,L,35,6,14,0.429,2,6,0.333,2,4,0.5,2,7,9,2,0,1,2,2,16,0,1,Miles Bridges,Home,1,1,1,0,10.6,6.6,3.2
22024,1628970,0022400079,"OCT 25, 2024",CHA @ ATL,L,31,8,17,0.471,3,8,0.375,8,8,1.0,1,4,5,0,0,1,0,3,27,-16,1,Miles Bridges,Away,1,1,1,0,14.0,6.4,2.4
22024,1628970,0022400068,"OCT 23, 2024",CHA @ HOU,W,32,5,11,0.455,0,3,0.0,0,0,0.0,0,9,9,2,1,1,4,1,10,4,1,Miles Bridges,Away,1,1,1,0,14.8,6.6,1.8
22024,202710,0022400463,"JAN 02, 2025",MIA vs. IND,L,27,3,6,0.5,1,2,0.5,2,2,1.0,0,2,2,4,2,0,1,0,9,-27,1,Jimmy Butler,Home,0,0,0,1,0.0,0.0,0.0
22024,202710,0022400457,"JAN 01, 2025",MIA vs. NOP,W,25,3,5,0.6,1,2,0.5,2,2,1.0,0,4,4,2,0,0,0,1,9,9,1,Jimmy Butler,Home,0,0,0,0,0.0,0.0,0.0
22024,202710,0022400375,"DEC 20, 2024",MIA vs. OKC,L,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-3,1,Jimmy Butler,Home,0,0,0,0,0.0,0.0,0.0
22024,202710,0022401221,"DEC 16, 2024",MIA @ DET,L,44,12,21,0.571,1,3,0.333,10,12,0.833,7,12,19,10,4,1,0,0,35,11,1,Jimmy Butler,Away,1,1,1,1,0.0,0.0,0.0
22024,202710,0022401206,"DEC 12, 2024",MIA vs. TOR,W,29,3,8,0.375,0,0,0.0,5,8,0.625,3,2,5,4,0,1,3,0,11,16,1,Jimmy Butler,Home,1,1,1,1,12.8,6.0,4.4
22024,202710,0022400351,"DEC 08, 2024",MIA vs. CLE,W,35,6,12,0.5,0,2,0.0,6,8,0.75,1,2,3,5,2,0,1,0,18,10,1,Jimmy Butler,Home,1,0,0,1,14.6,6.2,4.6
22024,202710,0022400346,"DEC 07, 2024",MIA vs. PHX,W,34,9,12,0.75,1,1,1.0,5,5,1.0,2,5,7,4,0,1,1,1,24,11,1,Jimmy Butler,Home,1,1,1,1,17.6,6.8,5.0
22024,202710,0022400321,"DEC 04, 2024",MIA vs. LAL,W,29,8,12,0.667,1,1,1.0,0,1,0.0,5,4,9,5,2,1,1,1,17,26,1,Jimmy Butler,Home,1,1,1,1,21.0,8.6,5.6
22024,202710,0022400309,"DEC 01, 2024",MIA @ TOR,L,34,6,9,0.667,0,0,0.0,5,6,0.833,2,3,5,3,1,0,0,1,17,-9,1,Jimmy Butler,Away,1,1,0,1,17.4,5.8,4.2
22024,202710,0022400046,"NOV 29, 2024",MIA vs. TOR,W,34,8,14,0.571,2,4,0.5,8,9,0.889,0,2,2,6,2,0,0,1,26,13,1,Jimmy Butler,Home,1,0,0,1,20.4,5.2,4.6
22024,202710,0022400286,"NOV 27, 2024",MIA @ CHA,W,25,2,2,1.0,2,2,1.0,0,0,0.0,0,4,4,3,0,0,2,0,6,14,1,Jimmy Butler,Away,0,0,0,1,18.0,5.4,4.2
22024,202710,0022400036,"NOV 26, 2024",MIA vs. MIL,L,37,6,12,0.5,0,1,0.0,11,13,0.846,2,2,4,5,0,0,1,1,23,-1,1,Jimmy Butler,Home,1,0,0,1,17.8,4.8,4.4
22024,202710,0022400273,"NOV 24, 2024",MIA vs. DAL,W,38,11,17,0.647,0,0,0.0,11,16,0.688,3,6,9,6,1,2,3,1,33,4,1,Jimmy Butler,Home,1,1,1,1,21.0,4.8,4.6
22024,202710,0022400245,"NOV 18, 2024",MIA vs. PHI,W,34,8,12,0.667,1,1,1.0,13,13,1.0,5,5,10,5,1,0,0,2,30,29,1,Jimmy Butler,Home,1,1,0,1,23.6,5.8,5.0
22024,202710,0022400194,"NOV 08, 2024",MIA @ DEN,L,7,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,2,0,0,1,0,2,-10,1,Jimmy Butler,Away,0,0,0,0,18.8,5.6,4.2
22024,202710,0022400178,"NOV 06, 2024",MIA @ PHX,L,37,6,13,0.462,0,2,0.0,3,3,1.0,3,4,7,3,1,0,2,1,15,-3,1,Jimmy Butler,Away,1,1,0,1,20.6,6.2,4.2
22024,202710,0022400159,"NOV 04, 2024",MIA vs. SAC,L,36,9,19,0.474,1,2,0.5,8,11,0.727,1,1,2,6,2,0,1,1,27,11,1,Jimmy Butler,Home,1,0,0,1,21.4,5.8,4.4
22024,202710,0022400147,"NOV 02, 2024",MIA @ WAS,W,31,6,13,0.462,0,0,0.0,6,8,0.75,6,2,8,4,0,0,4,2,18,4,1,Jimmy Butler,Away,1,1,0,1,18.4,5.6,4.0
22024,202710,0022400122,"OCT 30, 2024",MIA vs. NYK,L,37,6,9,0.667,0,2,0.0,3,4,0.75,2,2,4,4,2,0,4,3,15,-10,1,Jimmy Butler,Home,1,0,0,1,15.4,4.4,3.8
22024,202710,0022400105,"OCT 28, 2024",MIA vs. DET,W,34,7,11,0.636,0,1,0.0,9,11,0.818,3,1,4,7,4,0,0,2,23,8,1,Jimmy Butler,Home,1,0,0,1,19.6,5.0,4.8
22024,202710,0022400088,"OCT 26, 2024",MIA @ CHA,W,37,7,15,0.467,1,3,0.333,11,17,0.647,4,4,8,8,2,1,1,2,26,-4,1,Jimmy Butler,Away,1,1,1,1,21.8,5.2,5.8
22024,202710,0022400065,"OCT 23, 2024",MIA vs. ORL,L,26,1,8,0.125,0,2,0.0,1,2,0.5,1,3,4,5,1,1,1,1,3,-30,1,Jimmy Butler,Home,0,0,1,1,17.0,5.6,5.6
22024,1641824,0022400456,"JAN 01, 2025",CHI @ WAS,L,14,2,5,0.4,1,3,0.333,0,0,0.0,1,3,4,0,1,1,1,0,5,2,1,Matas Buzelis,Away,0,0,1,0,0.0,0.0,0.0
22024,1641824,0022400442,"DEC 30, 2024",CHI @ CHA,W,10,1,6,0.167,0,1,0.0,0,0,0.0,0,2,2,0,0,1,0,1,2,3,1,Matas Buzelis,Away,0,0,1,0,0.0,0.0,0.0
22024,1641824,0022400430,"DEC 28, 2024",CHI vs. MIL,W,13,1,2,0.5,0,0,0.0,0,0,0.0,2,1,3,0,0,2,0,1,2,-4,1,Matas Buzelis,Home,0,0,1,0,0.0,0.0,0.0
22024,1641824,0022400398,"DEC 23, 2024",CHI vs. MIL,L,15,1,4,0.25,1,3,0.333,1,2,0.5,1,1,2,1,0,1,1,1,4,2,1,Matas Buzelis,Home,0,0,1,0,0.0,0.0,0.0
22024,1641824,0022400381,"DEC 21, 2024",CHI vs. BOS,L,20,4,10,0.4,1,4,0.25,0,0,0.0,0,1,1,2,0,1,0,2,9,-13,1,Matas Buzelis,Home,0,0,1,0,4.4,2.4,0.6
22024,1641824,0022400363,"DEC 19, 2024",CHI @ BOS,W,10,0,3,0.0,0,2,0.0,0,0,0.0,0,3,3,1,0,0,0,2,0,1,1,Matas Buzelis,Away,0,0,0,0,3.4,2.2,0.8
22024,1641824,0022401223,"DEC 16, 2024",CHI @ TOR,W,13,3,5,0.6,1,2,0.5,0,0,0.0,0,4,4,1,0,0,0,1,7,7,1,Matas Buzelis,Away,0,0,0,0,4.4,2.6,1.0
22024,1641824,0022401212,"DEC 13, 2024",CHI vs. CHA,W,20,1,11,0.091,1,5,0.2,2,2,1.0,3,2,5,3,0,3,0,1,5,11,1,Matas Buzelis,Home,0,1,1,1,5.0,3.0,1.6
22024,1641824,0022400347,"DEC 08, 2024",CHI vs. PHI,L,24,2,7,0.286,0,5,0.0,1,1,1.0,0,3,3,0,0,1,0,1,5,13,1,Matas Buzelis,Home,0,0,1,0,5.2,3.2,1.4
22024,1641824,0022400336,"DEC 06, 2024",CHI vs. IND,L,18,2,7,0.286,2,3,0.667,2,2,1.0,0,2,2,3,0,2,1,0,8,-1,1,Matas Buzelis,Home,0,0,1,1,5.0,3.4,1.6
22024,1641824,0022400331,"DEC 05, 2024",CHI @ SAS,W,19,4,7,0.571,2,3,0.667,1,2,0.5,2,5,7,1,0,0,1,4,11,9,1,Matas Buzelis,Away,1,1,0,0,7.2,4.2,1.6
22024,1641824,0022400317,"DEC 02, 2024",CHI vs. BKN,W,22,7,10,0.7,4,5,0.8,2,2,1.0,1,4,5,1,0,2,0,2,20,17,1,Matas Buzelis,Home,1,1,1,0,9.8,4.4,1.6
22024,1641824,0022400047,"NOV 29, 2024",CHI vs. BOS,L,5,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,-7,1,Matas Buzelis,Home,0,0,0,0,9.2,3.8,1.0
22024,1641824,0022400289,"NOV 27, 2024",CHI @ ORL,L,25,2,7,0.286,1,5,0.2,2,2,1.0,0,2,2,0,0,1,2,6,7,-6,1,Matas Buzelis,Away,0,0,1,0,9.6,3.6,1.0
22024,1641824,0022400035,"NOV 26, 2024",CHI @ WAS,W,17,4,7,0.571,1,4,0.25,0,0,0.0,1,3,4,0,1,1,0,3,9,0,1,Matas Buzelis,Away,0,0,1,0,9.8,4.0,0.4
22024,1641824,0022400266,"NOV 23, 2024",CHI vs. MEM,L,29,6,13,0.462,2,5,0.4,0,1,0.0,1,2,3,1,0,1,1,2,14,10,1,Matas Buzelis,Home,1,0,1,0,10.4,3.2,0.4
22024,1641824,0022400030,"NOV 22, 2024",CHI vs. ATL,W,20,3,8,0.375,1,4,0.25,2,2,1.0,0,4,4,0,1,2,3,4,9,7,1,Matas Buzelis,Home,0,0,1,0,8.2,3.0,0.2
22024,1641824,0022400253,"NOV 20, 2024",CHI @ MIL,L,6,0,1,0.0,0,1,0.0,2,2,1.0,0,2,2,0,0,0,0,1,2,-3,1,Matas Buzelis,Away,0,0,0,0,8.2,3.0,0.2
22024,1641824,0022400244,"NOV 18, 2024",CHI @ DET,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3,1,Matas Buzelis,Away,0,0,0,0,6.8,2.6,0.2
22024,1641824,0022400241,"NOV 17, 2024",CHI vs. HOU,L,16,2,6,0.333,2,3,0.667,2,2,1.0,1,2,3,0,1,0,2,2,8,-4,1,Matas Buzelis,Home,0,0,0,0,6.6,2.4,0.2
22024,1641824,0022400013,"NOV 15, 2024",CHI @ CLE,L,8,3,3,1.0,3,3,1.0,0,0,0.0,0,2,2,0,0,1,0,0,9,8,1,Matas Buzelis,Away,0,0,1,0,5.6,2.2,0.0
22024,1641824,0022400219,"NOV 13, 2024",CHI @ NYK,W,12,1,6,0.167,0,3,0.0,2,2,1.0,0,4,4,0,0,3,0,0,4,-10,1,Matas Buzelis,Away,0,0,1,0,4.6,2.2,0.0
22024,1641824,0022400212,"NOV 11, 2024",CHI vs. CLE,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,0,1,Matas Buzelis,Home,0,0,0,0,4.2,2.0,0.0
22024,1641824,0022400198,"NOV 09, 2024",CHI @ ATL,W,5,0,0,0.0,0,0,0.0,0,2,0.0,0,1,1,0,0,0,2,2,0,-8,1,Matas Buzelis,Away,0,0,0,0,4.2,2.2,0.0
22024,1641824,0022400181,"NOV 07, 2024",CHI vs. MIN,L,17,1,3,0.333,0,2,0.0,0,0,0.0,1,2,3,0,2,2,2,1,2,2,1,Matas Buzelis,Home,0,0,1,0,3.0,2.2,0.0
22024,1641824,0022400176,"NOV 06, 2024",CHI @ DAL,L,23,4,9,0.444,3,4,0.75,2,2,1.0,3,6,9,0,2,1,1,0,13,-2,1,Matas Buzelis,Away,1,1,1,0,3.8,3.6,0.0
22024,1641824,0022400160,"NOV 04, 2024",CHI vs. UTA,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-10,1,Matas Buzelis,Home,0,0,0,0,3.0,3.0,0.0
22024,1641824,0022400123,"OCT 30, 2024",CHI vs. ORL,W,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,Matas Buzelis,Home,0,0,0,0,3.0,2.8,0.0
22024,1641824,0022400108,"OCT 28, 2024",CHI @ MEM,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-6,1,Matas Buzelis,Away,0,0,0,0,3.0,2.6,0.0
22024,1641824,0022400091,"OCT 26, 2024",CHI vs. OKC,L,7,1,3,0.333,0,0,0.0,1,2,0.5,1,0,1,0,0,0,1,1,3,1,1,Matas Buzelis,Home,0,0,0,0,3.2,2.2,0.0
22024,1641824,0022400083,"OCT 25, 2024",CHI @ MIL,W,9,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,2,1,0,0,2,2,-6,1,Matas Buzelis,Away,0,0,0,0,1.0,0.4,0.4
22024,1641824,0022400069,"OCT 23, 2024",CHI @ NOP,L,5,0,3,0.0,0,3,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,8,1,Matas Buzelis,Away,0,0,0,0,1.0,0.6,0.6
22024,1631288,0022401216,"DEC 15, 2024",NOP @ IND,L,8,0,2,0.0,0,1,0.0,0,0,0.0,2,2,4,0,0,0,0,0,0,-4,1,Jamal Cain,Away,0,0,0,0,0.0,0.0,0.0
22024,1631288,0022401207,"DEC 12, 2024",NOP vs. SAC,L,16,0,1,0.0,0,1,0.0,1,2,0.5,1,3,4,0,0,0,0,1,1,3,1,Jamal Cain,Home,0,0,0,0,0.0,0.0,0.0
22024,1631288,0022400354,"DEC 08, 2024",NOP @ SAS,L,10,1,2,0.5,0,1,0.0,0,0,0.0,1,0,1,1,1,1,0,1,2,-5,1,Jamal Cain,Away,0,0,1,0,0.0,0.0,0.0
22024,1631288,0022400308,"DEC 01, 2024",NOP @ NYK,L,8,5,6,0.833,0,1,0.0,0,0,0.0,0,1,1,0,2,1,0,0,10,5,1,Jamal Cain,Away,1,0,1,0,0.0,0.0,0.0
22024,1631288,0022400252,"NOV 20, 2024",NOP @ CLE,L,31,3,6,0.5,2,4,0.5,1,2,0.5,0,3,3,2,3,0,0,2,9,-8,1,Jamal Cain,Away,0,0,0,0,4.4,2.6,0.6
22024,1631288,0022400024,"NOV 19, 2024",NOP @ DAL,L,18,0,0,0.0,0,0,0.0,2,2,1.0,0,3,3,1,1,0,0,1,2,-29,1,Jamal Cain,Away,0,0,0,0,4.8,2.4,0.8
22024,1631288,0022400231,"NOV 16, 2024",NOP vs. LAL,L,21,2,8,0.25,1,3,0.333,1,2,0.5,5,3,8,2,0,1,1,4,6,-8,1,Jamal Cain,Home,0,1,1,0,5.8,3.2,1.2
22024,1631288,0022400017,"NOV 15, 2024",NOP vs. DEN,W,20,1,5,0.2,0,3,0.0,0,1,0.0,1,4,5,2,0,2,1,1,2,9,1,Jamal Cain,Home,0,1,1,0,5.8,4.0,1.4
22024,1631288,0022400221,"NOV 13, 2024",NOP @ OKC,L,19,4,5,0.8,2,3,0.667,1,1,1.0,1,3,4,1,0,0,1,1,11,-14,1,Jamal Cain,Away,1,0,0,0,6.0,4.6,1.6
22024,1631288,0022400186,"NOV 08, 2024",NOP @ ORL,L,9,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,3,0,-15,1,Jamal Cain,Away,0,0,0,0,4.2,4.4,1.2
22024,1631288,0022400175,"NOV 06, 2024",NOP vs. CLE,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Jamal Cain,Home,0,0,0,0,3.8,3.8,1.0
22024,1631288,0022400164,"NOV 04, 2024",NOP vs. POR,L,12,1,5,0.2,0,2,0.0,0,0,0.0,1,4,5,0,0,1,3,1,2,-11,1,Jamal Cain,Home,0,1,1,0,3.0,3.2,0.6
22024,1631288,0022400152,"NOV 03, 2024",NOP vs. ATL,L,18,4,7,0.571,3,5,0.6,3,4,0.75,2,1,3,0,0,0,0,1,14,9,1,Jamal Cain,Home,1,0,0,0,5.4,2.8,0.2
22024,1631288,0022400138,"NOV 01, 2024",NOP vs. IND,W,9,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-17,1,Jamal Cain,Home,0,0,0,0,3.2,2.0,0.0
22024,1631288,0022400126,"OCT 30, 2024",NOP @ GSW,L,24,3,4,0.75,0,1,0.0,1,2,0.5,1,1,2,1,1,1,1,4,7,0,1,Jamal Cain,Away,0,0,1,0,4.6,2.0,0.2
22024,1631288,0022400116,"OCT 29, 2024",NOP @ GSW,L,3,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,1,Jamal Cain,Away,0,0,0,0,5.2,2.0,0.2
22024,203484,0022400470,"JAN 03, 2025",ORL @ TOR,W,33,6,10,0.6,3,7,0.429,0,0,0.0,0,1,1,2,2,1,0,1,15,13,1,Kentavious Caldwell-Pope,Away,1,0,1,0,0.0,0.0,0.0
22024,203484,0022400455,"JAN 01, 2025",ORL @ DET,L,34,8,11,0.727,4,6,0.667,1,1,1.0,0,2,2,2,2,1,2,2,21,-17,1,Kentavious Caldwell-Pope,Away,1,0,1,0,0.0,0.0,0.0
22024,203484,0022400436,"DEC 29, 2024",ORL vs. BKN,W,34,2,10,0.2,0,4,0.0,1,1,1.0,0,1,1,5,2,1,0,2,5,17,1,Kentavious Caldwell-Pope,Home,0,0,1,1,0.0,0.0,0.0
22024,203484,0022400419,"DEC 27, 2024",ORL vs. NYK,L,31,4,11,0.364,1,6,0.167,1,1,1.0,0,0,0,3,2,0,1,1,10,-10,1,Kentavious Caldwell-Pope,Home,1,0,0,1,0.0,0.0,0.0
22024,203484,0022400411,"DEC 26, 2024",ORL vs. MIA,L,32,5,8,0.625,1,4,0.25,0,0,0.0,0,2,2,2,3,0,1,0,11,10,1,Kentavious Caldwell-Pope,Home,1,0,0,0,12.4,1.2,2.8
22024,203484,0022400393,"DEC 23, 2024",ORL vs. BOS,W,34,2,8,0.25,2,6,0.333,2,2,1.0,0,5,5,2,2,2,1,3,8,1,1,Kentavious Caldwell-Pope,Home,0,1,1,0,11.0,2.0,2.8
22024,203484,0022400377,"DEC 21, 2024",ORL vs. MIA,W,36,5,10,0.5,2,7,0.286,12,12,1.0,0,2,2,2,0,2,0,2,24,13,1,Kentavious Caldwell-Pope,Home,1,0,1,0,11.6,2.0,2.8
22024,203484,0022400361,"DEC 19, 2024",ORL vs. OKC,L,33,3,8,0.375,3,5,0.6,2,2,1.0,1,0,1,5,1,1,2,2,11,8,1,Kentavious Caldwell-Pope,Home,1,0,1,1,12.8,2.0,2.8
22024,203484,0022401227,"DEC 15, 2024",ORL vs. NYK,L,33,2,7,0.286,0,3,0.0,0,0,0.0,1,1,2,2,1,1,2,3,4,-2,1,Kentavious Caldwell-Pope,Home,0,0,1,0,11.6,2.4,2.6
22024,203484,0022401201,"DEC 10, 2024",ORL @ MIL,L,31,3,7,0.429,0,2,0.0,1,2,0.5,0,1,1,1,1,0,0,2,7,-2,1,Kentavious Caldwell-Pope,Away,0,0,0,0,10.8,2.2,2.4
22024,203484,0022400352,"DEC 08, 2024",ORL vs. PHX,W,33,3,6,0.5,2,5,0.4,0,2,0.0,0,0,0,1,3,0,0,2,8,-3,1,Kentavious Caldwell-Pope,Home,0,0,0,0,10.8,1.2,2.2
22024,203484,0022400333,"DEC 06, 2024",ORL @ PHI,L,34,1,7,0.143,0,5,0.0,0,0,0.0,0,3,3,2,3,1,2,2,2,4,1,Kentavious Caldwell-Pope,Away,0,0,1,0,6.4,1.4,2.2
22024,203484,0022400322,"DEC 04, 2024",ORL @ PHI,W,32,2,7,0.286,1,5,0.2,2,2,1.0,0,2,2,1,5,0,1,4,7,-10,1,Kentavious Caldwell-Pope,Away,0,0,0,0,5.6,1.6,1.4
22024,203484,0022400053,"DEC 03, 2024",ORL @ NYK,L,27,3,7,0.429,3,7,0.429,0,0,0.0,0,3,3,0,0,0,2,4,9,-20,1,Kentavious Caldwell-Pope,Away,0,0,0,0,6.6,1.8,1.0
22024,203484,0022400305,"DEC 01, 2024",ORL @ BKN,W,34,6,11,0.545,4,9,0.444,0,0,0.0,0,1,1,0,2,1,0,2,16,14,1,Kentavious Caldwell-Pope,Away,1,0,1,0,8.4,1.8,0.8
22024,203484,0022400043,"NOV 29, 2024",ORL @ BKN,W,29,7,8,0.875,4,5,0.8,1,1,1.0,2,0,2,3,2,1,0,1,19,31,1,Kentavious Caldwell-Pope,Away,1,0,1,1,10.6,2.2,1.2
22024,203484,0022400289,"NOV 27, 2024",ORL vs. CHI,W,34,8,13,0.615,6,10,0.6,2,2,1.0,0,1,1,2,4,0,1,2,24,18,1,Kentavious Caldwell-Pope,Home,1,0,0,0,15.0,1.8,1.2
22024,203484,0022400277,"NOV 25, 2024",ORL @ CHA,W,29,1,4,0.25,0,2,0.0,1,2,0.5,1,3,4,2,1,1,1,1,3,-2,1,Kentavious Caldwell-Pope,Away,0,0,1,0,14.2,2.2,1.4
22024,203484,0022400265,"NOV 23, 2024",ORL vs. DET,W,24,3,6,0.5,1,4,0.25,1,1,1.0,0,0,0,2,1,2,1,1,8,16,1,Kentavious Caldwell-Pope,Home,0,0,1,0,14.0,1.6,1.8
22024,203484,0022400259,"NOV 20, 2024",ORL @ LAC,L,30,1,6,0.167,0,4,0.0,0,0,0.0,0,2,2,1,1,0,0,3,2,-18,1,Kentavious Caldwell-Pope,Away,0,0,0,0,11.2,1.8,2.0
22024,203484,0022400249,"NOV 18, 2024",ORL @ PHX,W,34,3,5,0.6,1,2,0.5,2,2,1.0,0,1,1,2,1,0,1,1,9,4,1,Kentavious Caldwell-Pope,Away,0,0,0,0,9.2,1.6,1.8
22024,203484,0022400010,"NOV 15, 2024",ORL vs. PHI,W,33,3,9,0.333,2,6,0.333,0,0,0.0,0,1,1,1,2,0,2,2,8,8,1,Kentavious Caldwell-Pope,Home,0,0,0,0,6.0,1.6,1.6
22024,203484,0022400217,"NOV 13, 2024",ORL vs. IND,W,34,4,8,0.5,2,5,0.4,0,0,0.0,0,5,5,3,0,0,1,3,10,10,1,Kentavious Caldwell-Pope,Home,1,1,0,1,7.4,1.8,1.8
22024,203484,0022400003,"NOV 12, 2024",ORL vs. CHA,W,25,2,6,0.333,0,2,0.0,2,2,1.0,0,1,1,3,0,0,1,2,6,11,1,Kentavious Caldwell-Pope,Home,0,0,0,1,7.0,2.0,2.0
